@relation breast_cancer-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R31_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A30-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Source_19 numeric
@attribute Source_20 numeric
@attribute Source_21 numeric
@attribute Source_22 numeric
@attribute Source_23 numeric
@attribute Source_24 numeric
@attribute Source_25 numeric
@attribute Source_26 numeric
@attribute Source_27 numeric
@attribute Source_28 numeric
@attribute Source_29 numeric
@attribute Benign? {0,1}

@data
0.027364,0.007041,0.028828,0.029714,-0.029409,-0.036586,-0.038479,0.032172,0.028123,0.028867,0.02662,0.023546,-0.022072,-0.017116,0.012417,-0.000672,-0.030434,0.002344,0.018057,-0.006848,0.045554,-0.038007,0.005315,0.043295,0.024153,-0.04192,-0.023646,-0.044985,0.029659,-0.068396,1
0.007807,0.072871,-0.013262,0.03884,0.009321,0.048858,0.011854,-0.074118,-0.014773,0.001186,-0.004734,-0.035867,-0.013698,0.014143,-0.020489,0.014721,0.008731,-0.015594,-0.012589,-0.037752,0.014711,-0.019434,0.025799,0.00515,0.03448,-0.038833,-0.001487,-0.017165,0.005935,-0.006741,1
-0.032846,0.00657,-0.046636,0.003125,-0.022401,0.027329,0.001357,0.002594,-0.002848,-0.00496,-0.010327,0.039602,0.032547,0.020187,-0.025941,-0.038558,-0.053553,0.018344,-0.029422,0.030783,-0.01506,0.010535,0.03186,0.018035,0.028731,0.041507,-0.040951,-0.024507,-0.011398,-0.018697,1
-0.019466,-0.014377,0.012593,-0.012385,-0.056167,-0.01153,0.059785,-0.041383,-0.011779,-0.042984,0.008039,0.01299,-0.038215,0.031016,0.000364,0.070203,0.014002,0.036138,0.021306,-0.029994,0.024162,0.001722,0.028306,0.026258,-0.004214,0.007006,0.080955,-0.002503,-0.014358,0.02826,0
0.016447,0.017291,0.023056,0.022851,-0.031793,0.054898,0.011516,0.049902,-0.010068,0.017637,-0.004131,0.016385,0.020219,0.022312,-0.011681,-0.00572,-0.032362,-0.056959,0.014541,-0.027055,0.005429,-0.005405,-0.044349,0.028647,0.025236,0.004898,-0.022062,-0.041069,-0.008015,-0.050422,1
-0.006339,0.038843,-0.01522,0.019032,0.008902,0.005403,-0.020253,-0.01886,0.038361,0.044637,0.009247,-0.001975,0.036015,-0.019437,-0.037347,-0.00825,-0.016081,-0.005558,-0.023422,0.012691,-0.011641,-0.019339,-0.013256,0.009001,0.021869,-0.020605,0.007854,-0.020101,0.036576,0.020338,1
-0.012884,0.006601,-0.057114,-0.02581,-0.034037,-0.008561,-0.009097,0.007282,-0.043462,0.022295,-0.044984,0.036173,0.014519,-0.055952,0.031992,-0.034472,-0.004732,0.018102,0.036192,-0.000579,-0.034043,-0.01875,0.057561,-0.001225,0.028614,-0.009446,-0.024773,0.034526,0.024753,0.013118,1
0.017127,0.004836,0.019014,0.009556,-0.021184,0.020659,0.015805,0.012694,0.022663,0.05029,-0.017838,0.045039,0.019983,-0.030161,-0.026394,-0.005679,-0.02634,0.004199,0.028863,-0.005811,0.010233,0.018064,0.034263,0.005087,-0.0065,-0.011865,-0.035626,-0.018602,-0.023023,0.018214,1
-0.006506,-0.008527,-0.007412,0.02234,-0.02262,0.003839,0.102147,0.005327,-0.018838,0.027568,0.006226,0.042479,-0.003011,-0.039369,0.012969,0.02731,0.01745,-0.032802,-0.042321,-0.002128,0.075119,0.001004,0.057959,-0.004067,-0.001314,-0.031375,0.008847,0.054735,-0.032359,0.016265,1
0.058955,0.060033,-0.102269,0.057412,0.043802,-0.037949,0.030888,-0.020514,-0.047945,0.004345,-0.05654,0.059057,-0.023769,0.035045,0.008208,0.077738,-0.031211,0.119557,-0.005789,-0.046206,-0.024079,0.00395,-0.000678,0.016852,-0.054828,0.093203,0.078862,-0.088377,-0.011285,-0.02944,1
0.015979,-0.005743,0.008202,0.039662,-0.029737,0.030577,0.028843,0.047078,0.057666,0.011634,-0.015277,0.020541,0.016964,0.003342,-0.029995,-0.010337,0.002278,-0.03005,-0.007457,-0.037961,0.004504,-0.023171,-0.023578,0.033532,0.022839,0.023211,0.033033,-0.002694,0.000489,0.005658,1
0.034165,-0.019353,-0.018182,0.022987,-0.008716,0.013984,0.016722,0.044749,-0.010059,0.01091,-0.003838,0.044947,0.030993,-0.016665,-0.025446,-0.043133,0.047382,-0.068622,-0.031349,-0.026051,-0.076718,0.021419,-0.005349,-0.006208,-0.043461,0.056813,0.074672,-0.021598,-0.013464,0.086806,0
-0.017817,-0.01939,-0.025484,-0.026021,-0.03777,-0.024186,-0.004106,0.002821,0.043615,0.012727,-0.012335,-0.000584,0.017068,-0.002159,0.038472,-0.002643,-0.046871,0.032105,-0.016886,0.047941,0.011748,-0.008389,0.000836,-0.020546,0.013784,0.001678,-0.010536,-0.00915,-0.027719,0.010465,1
0.017402,0.021066,0.04069,-0.00456,0.005529,-0.024287,0.039357,-0.021841,0.035904,-0.095201,-0.027256,-0.079593,-0.058306,-0.059723,-0.096647,-0.103118,-0.034712,0.055974,0.064978,-0.100306,-0.036116,-0.102518,0.000341,0.085315,-0.033697,0.043027,-0.061117,0.06317,-0.025091,-0.003948,0
-0.026115,0.035648,0.012105,-0.01177,0.004152,0.015739,0.010831,0.01188,0.015134,-0.029148,-0.018052,-0.027481,0.001498,0.00168,-0.015525,-0.026329,0.001754,0.000728,0.003159,-0.014327,-0.058127,-0.0016,-0.039567,0.028963,-0.006876,-0.014573,-0.032597,-0.005882,0.026904,-0.043636,1
0.049169,0.027092,-0.036443,0.081878,-0.01369,0.010533,0.021858,0.034142,0.001681,0.017226,0.029877,0.022518,-0.009503,-0.055381,-0.018975,-0.006253,-0.02485,-0.075163,-0.006577,0.010781,0.011801,-0.014693,-0.029103,0.000254,0.042298,0.008541,-0.023617,0.045992,0.001483,0.017799,1
-0.002682,-0.018724,0.002327,0.004277,0.049703,-0.033422,0.014404,-0.041348,-0.008868,0.031966,0.001017,-0.026153,-0.022601,0.008631,0.009508,0.039237,-0.032622,-0.012365,0.016522,0.025981,-0.027496,-0.01824,0.002133,0.025372,0.024102,-0.013582,-0.018599,0.015849,-0.017085,0.014788,0
0.0549,0.025822,-0.024045,0.044559,-0.023286,-0.002438,-0.014568,-0.022799,-0.023527,0.002096,0.01288,-0.101989,0.041464,-0.007324,-0.016738,0.062802,0.035579,-0.050521,0.021689,-0.024665,0.00883,0.002781,-0.018993,-0.012993,0.048097,-0.002398,0.036608,0.066492,-0.075672,0.006033,1
0.006079,0.024581,0.021557,0.046307,0.019068,0.037305,0.010569,-0.047227,-0.047698,-0.005994,-0.003024,-0.039522,-0.014155,0.00961,-0.008806,0.011894,-0.006566,-0.043446,-0.027289,-0.016106,-0.031118,0.014119,-0.044816,0.013553,0.003366,-0.018966,-0.014075,0.009259,0.01087,-0.048234,1
0.013841,-0.032522,-0.017691,0.00201,-0.026404,0.004096,0.013801,0.038156,0.038213,0.002558,-0.008401,0.036722,0.006507,0.007865,-0.015516,0.016729,-0.001897,-0.040938,0.033608,-0.012384,-0.026919,0.048319,0.009286,0.025551,0.02237,-0.032733,-0.011125,0.023073,0.013917,0.001657,1
-0.023904,-0.018544,-0.015513,-0.041924,-0.011721,0.013635,-0.000293,0.05365,-0.027198,-0.012891,0.009601,0.02762,0.009603,-0.048716,0.033194,-0.011699,0.007266,0.046216,0.028104,-0.006126,0.001395,-0.035195,0.043528,-0.008094,0.004093,0.003251,-0.020938,0.054995,0.01902,-0.034421,1
0.001724,0.012668,0.028208,0.016442,-0.045598,-0.013507,0.019943,0.05382,0.007713,-0.006094,-0.033095,-0.016857,0.01007,-0.016,0.01689,-0.025719,0.017096,0.010775,0.026043,-0.006766,0.001495,-0.027312,0.014456,0.023045,0.004405,-0.001951,-0.005279,-0.021812,0.030091,-0.045748,1
-0.004389,0.018793,0.006496,0.03463,0.046564,0.007423,0.006821,-0.005649,-0.081491,0.107769,0.049578,-0.006134,0.007402,0.017489,-0.00283,-0.01424,0.040781,-0.057245,0.013955,0.049489,-0.026037,-0.00102,-0.018797,0.016652,-0.012588,0.000612,0.011437,0.04747,0.002665,-0.003386,0
-0.0451,0.043394,0.015533,0.023901,-0.06404,-0.00456,0.012028,0.009346,0.001886,-0.003765,0.087333,0.000853,-0.007437,0.050908,0.001602,-0.034233,-0.057027,-0.067266,-0.003883,0.039812,0.017933,0.032594,-0.003982,0.016962,0.006903,-0.026381,0.011513,-0.073219,-0.00806,0.06448,0
-0.019998,-0.004724,0.002985,-0.01806,0.014882,0.041601,0.023893,0.025979,-0.073888,0.069416,0.020166,0.04395,0.032953,-0.030548,-0.058509,-0.005871,-0.036849,-0.030406,0.093529,0.019108,0.016554,-0.017723,-0.009929,0.009976,0.063749,-0.052932,-0.022121,0.047777,0.02223,0.012216,1
-0.090456,0.030296,0.022333,-0.035847,-0.016692,0.014923,-0.032597,-0.0643,-0.004557,-0.045168,0.003908,0.032342,-0.015642,0.059597,0.065673,-0.011866,-0.011137,0.017082,-0.012566,0.084804,-0.046062,0.00158,-0.032338,0.025058,-0.053459,-0.061283,0.001624,0.04176,-0.027408,0.011699,0
0.016899,-0.036868,0.036965,-0.03418,-0.040337,-0.008148,0.052162,-0.00058,0.012956,0.022072,-0.020346,0.020819,0.017406,0.014396,0.039067,0.019098,-0.031756,0.005566,-0.003007,0.016381,0.015571,0.016336,0.002823,0.039664,-0.001421,0.016006,-0.021158,0.042919,-0.05248,0.009486,1
0.117053,0.065379,-0.014569,0.012626,0.047863,-0.102475,-0.009887,0.029276,0.068015,-0.01471,0.130043,-0.049497,-0.103466,-0.016712,0.041725,-0.087257,0.005891,0.028368,0.03523,0.03793,0.041992,-0.037113,-0.018312,0.036247,0.012755,0.051774,-0.056929,-0.091792,-0.01778,-0.049421,0
0.042594,0.054809,-0.009243,-0.110004,0.029575,-0.051808,-0.00354,0.047071,0.030143,0.036215,-0.011235,0.183885,0.020375,0.041837,0.022665,-0.060322,-0.0858,0.055719,0.072459,-0.026419,0.128072,0.027837,-0.048445,-0.02054,-0.052436,-0.026984,-0.088601,-0.005395,-0.20873,0.04762,1
-0.02254,-0.015515,-0.092157,-0.166168,0.051159,-0.026365,0.021165,0.034883,-0.207803,0.032207,-0.036506,-0.027703,0.013433,-0.105163,-0.006712,0.073774,-0.052531,-0.106742,-0.006437,-0.061286,0.096749,0.055628,-0.083279,-0.021277,0.010121,-0.04095,-0.017058,0.165283,-0.089646,0.020269,1
-0.035713,0.013788,0.081658,-0.024945,-0.011945,0.020137,0.032824,-0.041441,0.024878,0.062117,0.020542,0.041117,0.057337,0.001281,-0.034345,0.000202,-0.052255,0.053387,-0.007646,0.004126,0.085122,0.031894,0.034218,0.042451,-0.028657,-0.00746,-0.011567,-0.014939,-0.049761,0.046956,1
-0.057734,0.046657,-0.063743,-0.059809,0.02562,-0.018804,-0.01329,0.002242,-0.087469,0.06411,0.020361,-0.042667,0.029566,0.035633,0.039049,0.0092,-0.012273,0.033846,0.031233,-0.038044,-0.028807,0.079707,0.028326,-0.020307,-0.002779,-0.03419,-0.037779,0.068696,-0.074543,-0.011338,1
-0.008441,0.039242,-0.005588,0.029819,-0.03918,-0.021168,0.019444,-0.019616,-0.002238,0.071123,0.020108,-0.014787,-0.028512,0.006077,0.042766,0.019498,-0.002389,0.016191,-0.027223,0.025043,0.01593,0.042164,0.078167,-0.002829,-0.016352,-0.024252,-0.006312,0.062046,0.008581,0.029786,1
-0.017974,-0.000983,0.009767,0.024342,-0.115259,-0.014818,-0.032448,0.031203,-0.004204,-0.02097,0.016869,0.044989,-0.006304,-0.010345,0.059158,0.029386,-0.031415,-0.032501,-0.008318,0.008434,-0.02332,0.062846,0.00785,0.053133,-0.080594,-0.014083,0.046367,-0.058115,-0.050785,-0.022938,0
0.014746,0.099467,0.013552,-0.018495,-0.067639,-0.035923,-0.055578,0.020945,-0.017377,-0.004001,0.030641,-0.002688,0.013535,0.009337,-0.020449,0.009101,0.026678,0.021924,0.029371,0.020647,-0.002268,0.006678,0.019783,0.003319,0.03536,0.004538,0.052631,0.032951,0.004688,-0.027944,1
0.022012,0.035895,-0.008589,0.034684,-0.039856,0.00259,0.037766,-0.044757,0.02485,0.025015,0.006355,-0.01136,-0.039842,-0.006747,0.009604,0.014756,0.003883,0.010358,-0.020237,-0.020538,0.007987,0.023931,0.031331,-0.01142,0.007571,-0.006378,0.005321,0.013116,-0.022289,0.001495,1
-0.030265,0.014804,-0.004675,-0.047642,0.015583,-0.017564,-0.003096,0.028656,-0.058148,0.033252,0.015459,-0.026349,0.047162,-0.017205,-0.035209,0.017455,-0.042283,-0.019377,0.016456,0.013645,-0.046893,-0.00313,0.069417,-0.052493,-0.028128,-0.04329,-0.011764,-0.066857,-0.008074,-0.022812,0
-0.004824,-0.022438,-0.012038,0.017124,-0.025296,0.012909,0.029155,-0.025777,0.042076,0.029165,0.010336,0.039215,0.000311,-0.01797,-0.028966,-0.020743,0.013911,0.006893,-0.026311,0.00206,0.009301,-0.054628,-0.003886,-0.018041,0.03774,0.025774,0.001305,-0.002586,-0.005758,0.021699,1
0.017456,-0.017691,0.018838,0.043256,-0.003734,0.025048,0.024471,0.049029,-0.004121,0.073039,-0.008411,0.00669,0.025502,-0.022762,-0.025942,0.022862,-0.02063,-0.044333,-0.005717,-0.006718,0.005502,0.000258,-0.014028,0.020397,-0.006169,0.004268,0.010107,-0.029817,0.00496,-0.003913,0
0.020887,-0.036395,0.061277,-0.040848,-0.023228,-0.010836,0.032888,-0.007973,0.025097,0.015623,-0.036446,0.020431,-0.00206,0.001593,0.036277,0.002031,-0.001783,0.030586,-0.015512,0.01796,0.027832,0.02418,0.021737,-0.006231,-0.014531,0.007428,-0.006919,0.012198,0.012665,-0.005891,1
-0.057115,-0.041335,0.037989,-0.012563,0.0124,0.01862,0.064741,0.0152,-0.00232,0.011585,0.017763,0.004433,-0.004291,0.014205,-0.0166,-0.039724,0.041342,0.008024,0.013128,0.017202,-0.041887,0.001617,-0.00587,0.005323,0.008076,0.007276,0.017807,0.042287,0.013668,0.049671,0
-0.027181,-0.006677,-0.037687,0.009765,0.125734,-0.01594,0.087118,0.013007,-0.004436,0.036403,0.099995,0.008344,-0.000396,0.050145,-0.044397,-0.03924,-0.012704,-0.020663,-0.001318,-0.051163,0.041174,0.006342,0.014646,0.006692,0.01296,-0.056656,-0.039583,0.048965,0.011919,0.021095,0
0.022091,-0.049344,-0.025835,-0.04143,0.025499,0.01462,-0.00483,0.071373,-0.014879,0.05262,-0.0268,0.102373,0.013309,-0.035185,0.031683,0.00078,-0.066979,-0.011145,0.080576,-0.00378,0.042293,-0.052706,-0.046023,0.014977,0.040651,-0.04392,-0.065983,0.017147,-0.0089,-0.010984,1
-0.033796,-0.019352,-0.009923,-0.008199,0.007216,0.015378,0.01149,-0.036353,0.001468,0.033673,-0.031581,0.013215,0.007324,-0.008834,0.016165,-0.015579,-0.065357,0.029138,-0.003523,0.019373,0.033101,-0.040226,-0.010549,0.009854,0.003992,-0.00807,-0.044952,0.013592,-0.043971,0.029162,1
0.071877,-0.023126,0.029773,-0.099509,-0.018779,-0.078148,0.033945,-0.007768,0.014966,0.033444,0.002051,0.002042,0.024422,0.091974,0.081724,-0.041036,-0.06889,0.025585,0.004007,0.005229,0.045393,0.008637,-0.035547,0.022568,-0.017241,0.051211,-0.034002,0.035147,-0.06874,-0.023306,1
-0.014069,0.070297,0.029128,-0.012718,0.049029,-0.035194,0.001371,0.061306,-0.089154,-0.061825,0.084096,-0.024975,-0.054633,0.018421,0.016018,-0.075774,-0.077546,-0.044163,0.068221,0.068687,0.064554,-0.00558,0.0071,0.010746,0.062263,-0.020902,-0.079504,-0.012102,0.025781,0.091821,0
-0.000107,0.057818,0.019894,-0.003403,-0.003172,0.042331,0.020843,-0.009338,-0.010395,0.003251,-0.017739,0.006307,0.028921,0.006424,-0.019408,-0.02295,0.007392,0.011126,0.037247,-0.017056,-0.02789,0.04757,-0.012007,0.008441,-0.00116,-0.016205,-0.040246,-0.02224,0.001771,-0.012218,1
0.0141,0.037516,0.02272,0.024002,-0.030595,-0.009513,-0.008239,0.019433,-0.051545,0.022867,0.000815,0.01001,-0.011474,-0.02893,0.031132,-0.000472,-0.028403,-0.016402,0.02477,0.036139,-0.015546,0.030955,0.020159,0.023699,-0.041985,-0.039382,-0.044408,0.017418,-0.031063,-0.054688,1
0.014325,0.017408,-0.054866,-0.033394,0.003731,0.00301,0.007185,0.056214,-0.035309,-0.021336,-0.010425,0.004334,0.012603,-0.001938,0.024105,-0.032837,0.014875,-0.040363,0.008741,-0.012871,0.002622,-0.002658,-0.062104,-0.033331,0.023315,-0.006031,-0.017072,0.011603,0.041516,-0.069846,1
-0.030889,0.064112,-0.046556,-0.063567,-0.005914,-0.007558,0.008263,0.03209,-0.016984,-0.048324,-0.015619,0.009635,0.004141,0.015242,0.036712,-0.068138,0.000647,0.023454,-0.042216,0.043138,0.027633,0.029071,0.025479,-0.055999,0.000609,0.006638,-0.039025,0.001979,0.020601,-0.054867,1
-0.048945,-0.017747,0.030129,-0.000315,-0.049202,-0.01744,0.014291,0.052367,-0.001238,-0.018316,-0.04339,0.011921,-0.02525,-0.082314,0.060276,-0.033293,-0.042875,0.056786,-0.013459,0.027651,0.014041,-0.039624,0.04299,0.030738,-0.016734,-0.010018,-0.067261,0.004149,-0.000928,-0.029591,1
-0.012075,0.026037,-0.003052,0.019939,-0.0591,0.005686,0.006179,0.030626,-0.001068,0.007966,-0.07939,-0.017313,-0.004695,-0.020802,0.004059,-0.044902,0.013335,-0.008911,-0.005943,-0.001004,-0.006547,-0.034959,0.039102,-0.020756,0.009621,0.01756,0.017639,-0.019165,0.018753,-0.01108,1
0.029998,-0.093531,-0.09111,0.082542,-0.004763,0.007188,0.036581,-0.032923,0.056049,0.012916,-0.00137,0.041571,-0.044479,0.06276,-0.033915,-0.111029,0.038997,0.086842,0.119861,0.03413,0.019496,0.066851,0.021778,-0.025269,-0.118182,0.016033,0.060136,0.074001,-0.092694,-0.037623,1
-0.009259,-0.012767,-0.002295,-0.025856,-0.007326,-0.000123,0.077787,0.024246,-0.007943,0.028,0.007198,0.027381,0.023353,-0.009412,0.030512,-0.012433,-0.007762,0.042582,-0.004357,0.020595,0.005406,-0.006731,0.003205,-0.000923,0.024821,0.022064,-0.026977,0.043723,-0.013661,-0.021644,1
0.040843,-0.028928,-0.018174,0.006648,-0.019491,0.007393,-0.015564,0.070626,0.000977,0.023279,-0.02125,0.035051,0.022891,0.016411,-0.020782,-0.037303,-0.045211,-0.056993,0.053227,0.026188,-0.021052,0.006316,-0.041496,-0.026805,-0.013271,-0.006725,-0.011919,-0.038031,0.001131,-0.049389,1
-0.035926,-0.001874,0.041979,-0.008999,0.023939,0.059087,0.032227,0.042715,0.006187,-0.000409,-0.049589,0.015828,0.009905,0.019022,0.018845,-0.001645,-0.014045,0.008795,-0.027297,-0.020274,0.022791,-0.02086,-0.008803,0.007704,-0.024912,0.008723,-0.02022,0.003347,-0.01843,-0.012902,1
-0.015081,0.027974,0.004844,0.013795,-0.009233,-0.027913,0.040862,-0.008669,-0.004263,0.042613,-0.008858,0.000509,0.02695,-0.063179,0.006107,-0.049433,-0.012054,0.053156,0.008039,0.013352,0.003446,-0.017544,0.0087,0.041813,0.009631,-0.017317,-0.026103,0.003404,0.019613,-0.000786,1
0.005897,-0.035412,0.066463,0.042702,0.046703,-0.00192,-0.022607,-0.009788,0.00303,-0.025307,-0.013159,0.018736,-0.04671,0.058699,-0.041041,-0.024896,-0.023707,-0.079407,0.034085,0.047402,0.015131,-0.023576,0.026022,-0.014326,0.021245,0.001998,-0.022178,0.055469,0.039432,0.060445,0
-0.014214,-0.028649,-0.032565,-0.012959,-0.043257,0.01945,-0.025542,0.027782,-0.019013,0.013239,-0.051685,0.01808,-0.031717,0.010991,0.005378,-0.016136,-0.026562,-0.033544,-0.023396,0.014539,0.053766,0.037805,-0.006169,0.012301,0.004537,-0.008432,0.015192,-0.003724,0.055682,-0.044264,1
-0.034037,-0.040557,0.055277,0.022411,0.003637,-0.006029,0.020451,0.037261,-0.085805,0.037432,-0.00874,-0.011706,0.022803,0.010755,0.008107,-0.01439,-0.010347,-0.00426,0.065732,0.049617,-0.006877,-0.023843,0.032444,-0.020407,0.044817,0.01211,0.041621,-0.020157,0.089052,0.112241,0
-0.041158,-0.02251,-0.040519,0.012925,-0.060076,0.041941,-0.008598,-0.019673,0.052038,-0.029077,-0.022003,0.029329,0.000571,0.01219,-0.025634,0.028616,-0.021976,-0.029115,-0.02298,-0.033632,-0.011839,0.056481,0.028701,0.001248,-0.026599,-0.021273,0.022136,-0.082379,-0.032983,0.035439,0
-0.043895,-0.053067,-0.007285,-0.04492,0.018356,-0.031356,-0.046356,-0.006794,-0.009563,0.038462,-0.04485,0.001599,-0.035702,-0.01096,0.059976,-0.02654,-0.066883,0.021795,0.039816,-0.020381,0.089708,0.040847,-0.015306,0.025702,-0.063758,-0.093926,-0.025537,0.039368,-0.023066,-0.018359,1
-0.019839,0.068054,0.005182,-0.075098,0.0562,-0.007301,-0.052671,-0.011371,-0.046391,-0.071832,0.011827,-0.117034,0.070466,-0.034566,0.009215,0.025464,0.001373,0.030401,-0.010201,-0.050374,-0.001243,0.005212,-0.093619,-0.096314,-0.010556,0.005895,-0.063405,-0.005817,0.002586,0.051316,1
0.014025,0.016652,0.016154,-0.122444,0.111494,0.009401,0.004326,-0.050329,-0.094205,-0.009841,-0.04793,0.061525,-0.050215,-0.035982,-0.037109,0.015384,0.000679,-0.006981,-0.129164,-0.045436,0.116081,0.09527,-0.074339,-0.02081,-0.089684,0.019762,-0.043887,0.037315,0.109301,-0.012202,1
-0.001261,-0.04647,-0.012646,0.001733,-0.044948,-0.010617,-0.008108,-0.03571,-0.039864,0.029541,-0.027133,0.01232,-0.021197,-0.01786,-0.034871,-0.036956,-0.012822,-0.021556,-0.010022,0.022673,0.079498,0.032552,-0.031904,0.047236,0.006809,0.001346,0.014738,0.04087,-0.002061,-0.025566,1
-0.067395,0.041006,0.025766,0.026959,0.014256,-0.00845,0.0019,-0.033674,0.001931,-0.040504,0.038393,-0.01578,-0.017131,0.03482,0.0235,0.016362,-0.017736,0.070206,-0.034028,-0.047427,-0.014234,0.004714,-0.004809,0.039198,-0.004832,-0.022095,0.039208,-0.018913,-0.001296,-0.033322,1
0.008434,0.02037,0.021601,0.001856,0.009142,-0.027488,-0.029107,-0.026809,0.05322,0.020949,-0.006554,-0.027195,0.010547,-0.01903,-0.015786,0.04659,-0.035167,0.018808,0.032291,-0.006083,0.007617,0.021654,0.033306,0.030522,-0.017322,-0.066813,-0.025211,-0.010932,0.014044,0.034043,1
-0.00539,-0.031787,0.047058,-0.014683,-0.001334,0.037291,-0.034565,0.033168,0.008896,0.034175,-0.023239,-0.000992,0.010649,0.016522,-0.017001,0.027909,-0.029675,-0.005069,0.05747,-0.035834,-0.029652,0.029795,-0.007355,0.01165,0.009532,-0.034727,-0.030114,-0.022473,0.076029,0.006107,1
-0.015293,0.013829,0.00065,0.019059,0.01554,0.028526,0.031035,-0.013025,-0.049598,0.046926,0.031775,0.032487,0.009699,-0.028958,0.019122,0.01609,-0.037803,0.026402,0.022733,-0.002679,0.018335,0.022941,-0.015244,0.054109,0.008389,-0.033097,-0.060676,0.027481,0.002981,-0.024741,1
-0.010989,-0.021703,0.040314,0.014605,0.008087,-0.002282,-0.013812,-0.012975,0.027408,0.030109,0.001299,0.030146,-0.001259,0.003118,0.01267,-0.007622,0.010496,0.02926,-0.004548,-0.004161,-0.025533,0.017132,-0.010057,0.027797,0.007628,-0.013769,-0.036565,0.012628,0.034692,-0.014748,1
-0.008307,0.024054,0.002495,-0.012788,-0.003636,0.042921,0.031683,-0.030482,0.02552,0.002875,-0.041736,-0.012773,0.014362,0.037418,0.000211,-0.029023,0.008865,0.023967,-0.001675,-0.006014,0.028186,0.002465,-0.02921,-0.019269,-0.004092,0.011585,-0.007178,-0.015287,-0.013951,0.01758,1
-0.019617,0.0494,-0.01648,-0.035945,-0.001177,-0.009255,-0.002708,0.020148,-0.029981,-0.030528,-0.030795,-0.014772,-0.017675,0.022446,0.035738,0.03155,0.046132,-0.001477,-0.045403,-0.008779,0.007807,0.058412,0.007238,-0.037022,0.012943,-0.021567,0.026471,0.041973,0.001692,-0.03467,1
0.0206,0.031562,-0.034287,-0.044392,0.00968,0.017014,-0.006913,0.026145,0.059687,-0.0505,-0.022646,-0.016834,0.026015,0.02074,-0.009998,0.024028,0.028854,0.015826,0.014437,0.009024,0.014463,0.000393,-0.044021,-0.036768,-0.003123,0.005483,-0.00578,0.010549,0.009385,0.013287,1
0.015844,-0.016183,0.044211,0.030348,0.064903,0.008434,-0.002524,-0.046169,-0.010341,-0.031673,-0.017948,-0.037999,0.028927,-0.008964,0.000726,-0.013954,-0.010854,0.014284,-0.00875,0.01476,0.013129,-0.035021,-0.083564,-0.019748,-0.044324,-0.013069,-0.024403,-0.011598,0.033573,-0.015023,1
0.034019,-0.00344,0.036453,0.007181,-0.002078,0.027169,-0.016703,-0.055123,-0.03824,-0.016216,0.026651,-0.044236,0.045787,-0.049359,0.031815,0.06224,0.016694,-0.001048,-0.03502,-0.042995,-0.006033,0.007827,-0.041183,-0.040334,0.055005,0.012565,-0.023398,-0.004717,0.021692,0.009692,1
0.003623,0.009044,0.051568,0.009979,0.021814,-0.006532,-0.04372,-0.011443,0.008007,-0.003356,-0.032717,0.058368,0.032021,0.044201,-0.012008,-0.005932,0.007114,0.060251,0.013917,-0.014143,-0.025018,0.025317,0.027121,-0.008863,0.0122,0.006417,-0.046546,-0.053432,0.015288,0.011486,1
-0.01112,0.000612,0.072033,-0.014479,-0.025376,0.0172,-0.010103,-0.010563,0.02822,0.021214,0.024457,-0.041416,-0.007451,0.007576,0.036984,0.039839,0.008615,0.036381,0.011348,-0.019688,-0.032131,0.055799,-0.022931,0.018067,-0.038972,-0.024881,-0.022012,0.005424,0.057596,-0.015563,1
0.069204,-0.024371,-0.01941,-0.043938,-0.008982,-0.00627,-0.028104,-0.010433,0.026218,-0.022985,0.042947,-0.037532,0.059398,0.065788,0.025946,0.063405,0.050018,0.030517,0.042806,-0.017416,0.026586,0.041809,-0.010767,-0.007704,0.024845,0.021025,-0.036863,0.005619,0.019309,0.004049,1
-0.035392,-0.022636,0.026205,-0.007086,-0.002898,0.055887,0.001912,-0.0129,-0.001352,0.010613,0.009992,-0.015759,0.002116,-0.027335,0.009302,0.067607,0.010525,0.039753,-0.031791,-0.04721,-0.031169,0.051021,-0.016803,0.004651,-0.029458,0.01328,-0.008782,-0.000134,0.069405,0.011559,1
-0.025523,-0.047961,-0.046574,-0.067997,-0.028306,0.019329,-0.070801,0.003102,0.05169,-0.056194,-0.011007,-0.026119,-0.033789,-0.013397,0.009927,0.03632,0.018658,0.032954,0.007203,0.015831,0.042892,0.076572,0.001779,-0.014424,-0.046277,-0.038228,-0.003351,0.043269,0.062828,-0.003455,1
